datetime,n,ic,month,session_type
2019-02-18 13:39:00,40,-0.08499460584424223,2019-02,day
2019-02-18 14:09:00,39,0.36626848290731223,2019-02,day
2019-02-18 21:07:00,28,0.1858491874527442,2019-02,night
2019-02-18 21:37:00,27,-0.17493512644661702,2019-02,night
2019-02-18 22:07:00,28,-0.0588476808576436,2019-02,night
2019-02-18 22:37:00,23,0.08102766798418971,2019-02,night
2019-02-19 09:06:00,36,-0.04092664092664093,2019-02,day
2019-02-19 09:36:00,35,-0.07817316081582794,2019-02,day
2019-02-19 10:06:00,35,0.0515406162464986,2019-02,day
2019-02-19 10:51:00,36,-0.0592058692261454,2019-02,day
2019-02-19 13:51:00,36,-0.12343136649537703,2019-02,day
2019-02-19 14:21:00,38,-0.13904096674834893,2019-02,day
2019-02-19 21:19:00,29,-0.007389162561576355,2019-02,night
2019-02-19 21:49:00,29,0.3139477956457165,2019-02,night
2019-02-19 22:19:00,28,0.14559386973180077,2019-02,night
2019-02-19 22:49:00,23,0.22732889253424768,2019-02,night
2019-02-20 09:17:00,40,0.22411933042151735,2019-02,day
2019-02-20 09:47:00,40,0.06576293454394459,2019-02,day
2019-02-20 10:32:00,41,0.2815821614449098,2019-02,day
2019-02-20 13:32:00,40,-0.14347424165146833,2019-02,day
2019-02-20 14:02:00,40,0.11904873600037903,2019-02,day
2019-02-20 21:00:00,31,0.047580645161290326,2019-02,night
2019-02-20 21:30:00,31,0.04415767740960921,2019-02,night
2019-02-20 22:00:00,31,0.37298387096774194,2019-02,night
2019-02-20 22:30:00,31,-0.07465904158629799,2019-02,night
2019-02-20 23:00:00,14,0.26593406593406593,2019-02,night
2019-02-21 09:28:00,38,0.3723451400875077,2019-02,day
2019-02-21 09:58:00,39,0.07463670204291573,2019-02,day
2019-02-21 10:43:00,38,0.12115574329865475,2019-02,day
2019-02-21 13:43:00,41,-0.10175989002712085,2019-02,day
2019-02-21 14:13:00,41,-0.029443791133813558,2019-02,day
2019-02-21 21:11:00,30,0.351225162093238,2019-02,night
2019-02-21 21:41:00,30,0.060734149054505,2019-02,night
2019-02-21 22:11:00,31,-0.06333199385788559,2019-02,night
2019-02-21 22:41:00,25,0.3258318967755369,2019-02,night
2019-02-22 09:09:00,40,0.3540122398228404,2019-02,day
2019-02-22 09:39:00,40,0.1673392957593119,2019-02,day
2019-02-22 10:09:00,39,-0.08806113680997926,2019-02,day
2019-02-22 10:54:00,39,0.25569623530796365,2019-02,day
2019-02-22 13:54:00,40,0.1904315196998124,2019-02,day
2019-02-22 14:24:00,40,0.44504901779810724,2019-02,day
2019-02-22 21:22:00,30,-0.22516409083595768,2019-02,night
2019-02-22 21:52:00,29,-0.0061583939375856826,2019-02,night
2019-02-22 22:22:00,29,0.07833477088608988,2019-02,night
2019-02-22 22:52:00,23,-0.027674821699821456,2019-02,night
2019-02-25 09:21:00,37,-0.18567702679992856,2019-02,day
2019-02-25 09:51:00,40,0.1156808021692467,2019-02,day
2019-02-25 10:36:00,40,0.03489681050656661,2019-02,day
2019-02-25 13:36:00,41,-0.06039216259578846,2019-02,day
2019-02-25 14:06:00,41,0.09904101410108661,2019-02,day
2019-02-25 21:04:00,30,0.16307007786429364,2019-02,night
2019-02-25 21:34:00,30,0.24805339265850943,2019-02,night
2019-02-25 22:04:00,29,-0.1522167487684729,2019-02,night
2019-02-25 22:34:00,23,-0.17309602928423914,2019-02,night
2019-02-26 09:02:00,39,0.09738813724622289,2019-02,day
2019-02-26 09:32:00,39,0.13970439646547567,2019-02,day
2019-02-26 10:02:00,38,-0.011708064339643288,2019-02,day
2019-02-26 10:47:00,39,0.12911394060105097,2019-02,day
2019-02-26 13:47:00,38,0.07385928438560017,2019-02,day
2019-02-26 14:17:00,39,0.06883984753371263,2019-02,day
2019-02-26 21:15:00,31,-0.0016130658414469116,2019-02,night
2019-02-26 21:45:00,29,0.16148197373028458,2019-02,night
2019-02-26 22:15:00,29,0.00788565891731784,2019-02,night
2019-02-26 22:45:00,24,0.05134901857710618,2019-02,night
2019-02-27 09:13:00,39,-0.02510121457489878,2019-02,day
2019-02-27 09:43:00,40,0.04627555550928155,2019-02,day
2019-02-27 10:13:00,39,-0.11196598731218554,2019-02,day
2019-02-27 10:58:00,37,0.15769504830389844,2019-02,day
2019-02-27 13:58:00,40,0.0682171464894074,2019-02,day
2019-02-27 14:28:00,40,0.05274519585907644,2019-02,day
